transaction_id,order_id,customer_id,customer_email,transaction_timestamp,product_id,category,quantity,unit_price,payment_method,status
TXN-10388,ORD-50388,CUST-792,user_354@yahoo.com,2026-07-27 17:26:15,PROD-3641,Home & Kitchen,5.0,356.49,Debit Card,Pending
TXN-10389,ORD-50300,CUST-970,user_406@outlook.com,2026-07-27 16:36:01,PROD-7493,Beauty,6.0,20.76,PayPal,Failed
TXN-10390,ORD-50390,CUST-703,user_145@gmail.com,2026-07-27 12:28:22,PROD-1384,Electronics,10.0,389.65,Debit Card,Failed
TXN-10391,ORD-50391,CUST-837,user_665@gmail.com,2027-01-02 16:25:04,PROD-9437,Books,5.0,310.79,UPI,Failed
TXN-10392,ORD-50392,CUST-341,user_129@outlook.com,2026-07-30 11:04:54,PROD-2701,Books,7.0,89.24,UPI,Pending
TXN-10393,ORD-50393,CUST-128,user_633@gmail.com,2026-07-28 17:32:45,PROD-4399,Beauty,5.0,494.1,Debit Card,Failed
TXN-10394,ORD-50394,CUST-656,user_328@outlook.com,2026-07-26 12:28:34,PROD-3839,Books,8.0,445.9,Credit Card,Failed
TXN-10395,ORD-50395,CUST-486,user_934@company.org,2026-07-25 23:36:11,PROD-4813,Beauty,2.0,294.82,Debit Card,Completed
TXN-10396,ORD-50396,CUST-429,user_607@company.org,2026-07-25 17:19:26,PROD-6507,Apparel,10.0,212.3,PayPal,Pending
TXN-10397,ORD-50397,CUST-718,user_880@yahoo.com,2026-07-30 15:32:15,PROD-2750,Apparel,9.0,132.82,Credit Card,Failed
TXN-10398,ORD-50398,CUST-364,user_877@gmail.com,2026-07-26 13:40:03,PROD-3623,Sports,1.0,30.74,Credit Card,Failed
TXN-10399,ORD-50399,CUST-170,user_136@gmail.com,2026-07-31 15:39:15,PROD-5924,Books,7.0,411.61,Debit Card,Failed
TXN-10400,ORD-50400,CUST-161,user_764@yahoo.com,2026-08-01 02:01:23,PROD-5709,Books,4.0,397.11,PayPal,Failed
TXN-10401,ORD-50401,CUST-708,user_245@outlook.com,2026-07-26 10:39:54,PROD-7502,Sports,2.0,188.06,UPI,Completed
TXN-10402,ORD-50402,CUST-523,user_740@yahoo.com,2026-07-29 11:14:33,PROD-2885,Sports,10.0,412.04,PayPal,Failed
TXN-10403,ORD-50403,CUST-164,user_822@outlook.com,2026-07-30 15:48:37,PROD-3576,Books,4.0,210.89,Debit Card,Completed
TXN-10404,ORD-50404,CUST-258,user_807@yahoo.com,2026-07-30 02:43:26,PROD-9335,Beauty,10.0,151.29,Debit Card,Completed
TXN-10405,ORD-50405,CUST-915,user_373@company.org,2026-07-27 07:00:19,PROD-3867,Apparel,8.0,389.02,UPI,Failed
TXN-10406,ORD-50406,CUST-437,user_631@gmail.com,2026-12-26 16:25:04,PROD-1548,Apparel,7.0,337.78,PayPal,Completed
TXN-10407,ORD-50407,CUST-793,user_848@outlook.com,2026-07-25 18:15:06,PROD-7908,Apparel,9.0,496.92,Credit Card,Completed
TXN-10408,ORD-50408,CUST-132,user_333@gmail.com,2026-07-29 05:06:26,PROD-8272,Sports,6.0,213.18,UPI,Pending
TXN-10409,ORD-50409,CUST-395,user_870@company.org,2026-07-29 07:51:27,PROD-1214,Home & Kitchen,9.0,249.4,UPI,Failed
TXN-10410,ORD-50410,CUST-658,user_877@outlook.com,2026-07-27 05:42:24,PROD-6322,Beauty,,138.57,PayPal,Completed
TXN-10411,ORD-50411,CUST-893,user_679@outlook.com,2026-07-31 17:41:24,PROD-2074,Books,5.0,0.0,PayPal,Pending
TXN-10412,ORD-50352,CUST-261,user_542@yahoo.com,2026-07-29 10:20:16,PROD-2230,Beauty,9.0,74.31,PayPal,Failed
TXN-10413,ORD-50413,CUST-777,user_629@outlook.com,2026-07-28 20:50:25,PROD-5774,Electronics,2.0,5.5,UPI,Failed
TXN-10414,ORD-50414,CUST-251,user_768@outlook.com,2026-07-25 15:25:47,PROD-4957,Apparel,1.0,195.93,PayPal,Completed
TXN-10415,ORD-50415,CUST-443,user_684@outlook.com,2026-07-28 00:04:53,PROD-8840,Apparel,3.0,440.53,Debit Card,Completed
TXN-10416,ORD-50416,CUST-711,user_335@outlook.com,2026-07-27 08:16:05,PROD-5845,Electronics,0.0,143.26,PayPal,Pending
TXN-10417,ORD-50417,CUST-970,user_675@outlook.com,2026-07-25 19:28:06,PROD-1538,Beauty,3.0,406.32,PayPal,Completed
TXN-10418,ORD-50418,CUST-717,user_158@gmail.com,2026-07-25 23:32:56,PROD-8798,Sports,2.0,129.29,Debit Card,Completed
TXN-10419,ORD-50419,CUST-642,user_915@yahoo.com,2026-07-28 06:57:22,PROD-7291,Sports,6.0,15.75,UPI,Completed
TXN-10420,ORD-50420,CUST-796,user_909@company.org,2026-07-26 15:33:21,PROD-1746,Sports,8.0,453.3,Credit Card,Completed
TXN-10421,ORD-50421,CUST-370,user_795@company.org,2026-07-26 04:36:46,PROD-1163,Beauty,6.0,328.31,PayPal,Completed
TXN-10422,ORD-50422,CUST-724,user_935@gmail.com,2026-07-29 17:48:17,PROD-7675,Beauty,7.0,285.34,Credit Card,Completed
TXN-10423,ORD-50423,CUST-470,user_343@gmail.com,2026-07-29 13:31:25,PROD-6452,Books,6.0,333.28,UPI,Completed
TXN-10424,ORD-50424,CUST-479,user_206@company.org,2026-07-26 22:22:17,PROD-8130,Books,4.0,88.26,Credit Card,Pending
TXN-10425,ORD-50425,CUST-145,user_272@yahoo.com,2026-07-29 21:36:06,PROD-4083,Apparel,8.0,252.0,UPI,Failed
TXN-10426,ORD-50426,CUST-803,user_784@outlook.com,2026-07-31 08:31:27,PROD-7145,Home & Kitchen,4.0,493.55,UPI,Completed
TXN-10427,ORD-50427,CUST-293,user_654@company.org,2026-07-28 05:58:05,PROD-4806,Apparel,3.0,223.87,PayPal,Failed
TXN-10428,ORD-50428,CUST-209,user_270@outlook.com,2026-07-28 09:38:01,PROD-3175,Electronics,5.0,39.59,PayPal,Pending
TXN-10429,ORD-50429,CUST-910,user_881@gmail.com,2026-07-31 07:58:38,PROD-2479,Sports,7.0,336.9,Debit Card,Completed
TXN-10430,ORD-50430,CUST-304,user_628@company.org,2026-07-30 23:03:35,PROD-7358,Books,5.0,297.43,UPI,Pending
TXN-10431,ORD-50431,CUST-288,user_236@gmail.com,2026-07-27 03:56:27,PROD-2069,Beauty,9.0,0.0,PayPal,Pending
TXN-10432,ORD-50432,CUST-678,user_190@company.org,2026-07-27 05:04:01,PROD-1530,Books,4.0,414.08,Credit Card,Completed
TXN-10433,ORD-50433,CUST-790,user_739@yahoo.com,2026-07-26 04:34:04,PROD-2330,Home & Kitchen,6.0,-36.87,UPI,Failed
TXN-10434,ORD-50434,CUST-218,user_820@yahoo.com,2026-07-28 11:02:35,PROD-5438,Home & Kitchen,5.0,182.95,UPI,Failed
TXN-10435,ORD-50435,CUST-557,user_798@gmail.com,2026-08-01 03:22:48,PROD-9242,Books,7.0,175.57,PayPal,Completed
TXN-10436,ORD-50436,CUST-615,user_134@company.org,2026-08-01 05:55:30,PROD-6067,Electronics,9.0,314.18,PayPal,Failed
TXN-10437,ORD-50437,CUST-962,user_115@gmail.com,2026-07-27 19:34:41,PROD-6544,Sports,5.0,110.66,Credit Card,Completed
TXN-10438,ORD-50438,CUST-714,user_403@yahoo.com,2026-07-29 12:48:04,PROD-8361,Books,4.0,339.04,PayPal,Failed
TXN-10439,ORD-50439,CUST-266,user_951@yahoo.com,2026-07-31 04:31:26,PROD-9360,Books,4.0,472.09,UPI,Failed
TXN-10440,ORD-50440,CUST-112,user_375@gmail.com,2026-07-31 15:26:45,PROD-4208,Beauty,4.0,131.05,PayPal,Pending
TXN-10441,ORD-50441,CUST-817,user_304@yahoo.com,2026-07-26 02:30:10,PROD-9584,Books,9.0,261.4,PayPal,Pending
TXN-10442,ORD-50442,CUST-225,user_520@outlook.com,2026-07-25 21:51:14,PROD-4377,Apparel,1.0,381.05,PayPal,Completed
TXN-10443,ORD-50443,CUST-874,user_792@gmail,2026-07-26 10:46:38,PROD-5465,Books,8.0,145.83,UPI,Completed
TXN-10444,ORD-50444,CUST-410,user_782@company.org,2026-07-27 21:49:33,PROD-2162,Home & Kitchen,7.0,436.6,Credit Card,Completed
TXN-10445,ORD-50445,CUST-466,user_181@outlook.com,2026-07-26 08:28:39,PROD-5964,Sports,7.0,173.84,Debit Card,Pending
TXN-10446,ORD-50446,CUST-266,user_272@outlook.com,2026-07-30 23:12:55,PROD-2925,Sports,8.0,21.83,Debit Card,Pending
TXN-10447,ORD-50447,CUST-532,user_519@gmail.com,2026-07-30 03:32:31,PROD-5656,Books,2.0,119.85,UPI,Completed
TXN-10448,ORD-50448,CUST-313,user_628gmail.com,2026-07-27 21:19:39,PROD-2128,Sports,5.0,81.17,Debit Card,Failed
TXN-10449,ORD-50449,CUST-977,user_756@yahoo.com,2026-07-30 15:16:15,PROD-1302,Electronics,4.0,412.16,Credit Card,Failed
TXN-10450,ORD-50450,CUST-608,user_964@company.org,2026-07-26 22:56:14,PROD-2464,Beauty,8.0,214.07,Credit Card,Completed
TXN-10451,ORD-50451,CUST-284,user_415@gmail.com,2026-07-26 04:27:57,PROD-3590,Books,9.0,441.98,PayPal,Completed
TXN-10452,ORD-50452,CUST-811,user_993@outlook.com,2026-07-28 08:02:15,PROD-3784,Home & Kitchen,6.0,295.28,Credit Card,Pending
TXN-10453,ORD-50453,CUST-905,user_583@gmail.com,2026-07-30 00:10:06,PROD-8971,Electronics,9.0,274.96,Debit Card,Completed
TXN-10454,ORD-50454,CUST-395,user_641@yahoo.com,2026-07-29 02:05:27,PROD-6081,Sports,6.0,326.69,UPI,Failed
TXN-10455,ORD-50455,CUST-335,user_911@gmail.com,2026-07-31 09:06:37,PROD-5585,Home & Kitchen,10.0,279.4,UPI,Completed
TXN-10456,ORD-50456,CUST-501,user_194@outlook.com,2026-08-01 02:51:44,PROD-6678,Apparel,5.0,330.74,Debit Card,Failed
TXN-10457,ORD-50457,CUST-544,user_959@outlook.com,2026-07-27 02:56:02,PROD-6643,Sports,8.0,124.73,UPI,Completed
TXN-10458,ORD-50458,CUST-237,user_693@yahoo.com,2026-08-01 08:43:53,PROD-5493,Books,3.0,,PayPal,Failed
TXN-10459,ORD-50459,CUST-741,user_855@gmail.com,2026-07-28 08:22:58,PROD-5142,Home & Kitchen,7.0,449.79,PayPal,Pending
TXN-10460,ORD-50460,CUST-872,user_431@yahoo.com,2026-07-29 03:42:58,PROD-9852,Beauty,8.0,456.61,UPI,Pending
TXN-10461,ORD-50461,CUST-290,user_415@gmail.com,2026-07-30 19:39:37,PROD-6247,Home & Kitchen,6.0,403.54,UPI,Pending
TXN-10462,ORD-50462,CUST-367,user_924@gmail.com,2026-07-29 12:55:44,PROD-3385,Apparel,6.0,173.12,Debit Card,Failed
TXN-10463,ORD-50463,CUST-313,user_631@company.org,2026-07-30 04:09:15,PROD-2391,Books,10.0,,Credit Card,Failed
TXN-10464,ORD-50464,CUST-297,user_561@outlook.com,2026-07-28 02:05:31,PROD-3926,Sports,,43.89,Debit Card,Failed
TXN-10465,ORD-50465,CUST-644,user_292@yahoo.com,2026-07-30 14:05:17,PROD-8629,Books,9.0,91.25,UPI,Pending
TXN-10466,ORD-50466,CUST-900,user_185@yahoo.com,2026-08-01 03:29:56,PROD-2642,Books,8.0,28.78,Credit Card,Pending
TXN-10467,ORD-50467,CUST-327,user_520@company.org,2026-07-26 12:16:32,PROD-6691,Electronics,8.0,57.25,Debit Card,Failed
TXN-10468,ORD-50468,CUST-558,user_852@gmail.com,2026-07-30 16:02:48,PROD-2697,Sports,-4.0,159.36,UPI,Pending
TXN-10469,ORD-50469,CUST-979,user_149@gmail.com,2026-07-27 18:08:58,PROD-7251,Home & Kitchen,9.0,88.39,PayPal,Completed
TXN-10470,ORD-50470,CUST-718,user_423@yahoo.com,2026-08-01 07:48:26,PROD-3986,Books,3.0,240.76,PayPal,Pending
TXN-10471,ORD-50471,CUST-819,user_594@outlook.com,2026-07-26 13:23:17,PROD-4229,Books,3.0,224.31,PayPal,Failed
TXN-10472,ORD-50472,CUST-210,user_455@yahoo.com,2026-07-28 16:13:51,PROD-1131,Books,1.0,0.0,Debit Card,Failed
TXN-10473,ORD-50473,CUST-460,user_466@yahoo.com,2026-07-29 03:12:14,PROD-4667,Apparel,10.0,127.33,UPI,Completed
TXN-10474,ORD-50474,CUST-847,user_863@company.org,2026-07-26 23:04:44,PROD-3615,Home & Kitchen,0.0,33.58,PayPal,Pending
TXN-10475,ORD-50475,CUST-702,user_894@outlook.com,2026-07-31 13:43:16,PROD-6301,Sports,10.0,99.15,PayPal,Completed
TXN-10476,ORD-50476,CUST-291,user_364@company.org,2026-07-30 09:49:35,PROD-1935,Apparel,5.0,221.11,PayPal,Pending
TXN-10477,ORD-50477,CUST-433,user_386@company.org,2026-07-29 14:03:11,PROD-6172,Apparel,6.0,9.78,Credit Card,Pending
TXN-10478,ORD-50478,CUST-725,user_746gmail.com,2026-07-30 23:31:35,PROD-4742,Books,8.0,72.84,Credit Card,Pending
TXN-10479,ORD-50479,CUST-205,user_153@yahoo.com,2026-07-28 06:08:54,PROD-1589,Electronics,3.0,344.46,Debit Card,Pending
TXN-10480,ORD-50480,CUST-149,user_675@yahoo.com,2026-07-31 03:01:59,PROD-6090,Sports,5.0,337.29,Credit Card,Pending
TXN-10481,ORD-50481,CUST-599,user_367@yahoo.com,2026-07-29 22:55:13,PROD-7933,Electronics,5.0,-38.91,PayPal,Pending
TXN-10482,ORD-50482,CUST-192,user_495@yahoo.com,2026-07-28 02:26:37,PROD-8620,Beauty,4.0,15.23,UPI,Completed
TXN-10483,ORD-50483,CUST-125,user_717@outlook.com,2026-07-27 14:03:32,PROD-7617,Apparel,9.0,38.47,Credit Card,Failed
TXN-10484,ORD-50484,CUST-671,user_117@yahoo.com,2026-07-31 19:16:48,PROD-7551,Books,8.0,390.41,PayPal,Completed
TXN-10485,ORD-50485,CUST-143,user_476@gmail.com,2026-07-30 07:55:48,PROD-1689,Books,4.0,249.72,Debit Card,Pending
TXN-10486,ORD-50486,CUST-280,user_723@company.org,2026-07-26 23:02:44,PROD-5369,Beauty,9.0,367.27,UPI,Failed
TXN-10487,ORD-50487,CUST-765,user_940@company.org,2026-07-27 09:36:34,PROD-6417,Sports,9.0,443.47,Credit Card,Completed
TXN-10488,ORD-50488,CUST-374,user_741@gmail.com,2026-07-31 15:33:18,PROD-7063,Books,5.0,47.39,UPI,Failed
TXN-10489,ORD-50489,CUST-974,user_171@company.org,2026-07-29 18:31:34,PROD-1422,Home & Kitchen,3.0,261.93,Debit Card,Completed
TXN-10490,ORD-50490,CUST-240,user_749@company.org,2026-08-01 02:10:03,PROD-2390,Electronics,10.0,209.99,Debit Card,Completed
TXN-10491,ORD-50491,CUST-791,user_907@company.org,2027-01-19 16:25:04,PROD-8219,Beauty,9.0,46.87,UPI,Pending
TXN-10492,ORD-50492,CUST-865,user_255@outlook.com,2026-07-28 01:33:29,PROD-7898,Electronics,9.0,183.93,Debit Card,Failed
TXN-10493,ORD-50493,CUST-271,user_843@yahoo.com,2026-07-30 13:29:05,PROD-1178,Sports,4.0,356.23,UPI,Failed
TXN-10494,ORD-50494,CUST-387,user_976@gmail.com,2026-07-30 16:07:07,PROD-6321,Books,2.0,350.06,Debit Card,Failed
TXN-10495,ORD-50495,CUST-303,user_137@company.org,2026-07-29 03:52:37,PROD-3360,Sports,9.0,304.46,PayPal,Completed
TXN-10496,ORD-50496,CUST-195,user_519@yahoo.com,2026-07-26 04:54:52,PROD-7679,Home & Kitchen,8.0,380.31,Debit Card,Pending
TXN-10497,ORD-50497,CUST-303,user_584@gmail.com,2026-07-30 20:21:03,PROD-8052,Beauty,7.0,175.65,Debit Card,Completed
TXN-10498,ORD-50498,CUST-332,user_212@outlook.com,2026-07-30 13:05:08,PROD-2432,Beauty,1.0,397.01,Debit Card,Pending
TXN-10499,ORD-50499,CUST-339,user_694@gmail.com,2026-07-27 02:56:59,PROD-7867,Books,4.0,195.25,PayPal,Failed
TXN-10500,ORD-50500,CUST-902,user_149@outlook.com,2026-07-29 15:03:12,PROD-7134,Books,2.0,170.99,UPI,Completed
TXN-10501,ORD-50501,CUST-438,user_790@outlook.com,2026-07-27 22:02:46,PROD-6270,Sports,3.0,370.72,PayPal,Pending
TXN-10502,ORD-50502,CUST-971,user_107@company.org,2026-07-29 20:47:26,PROD-4121,Sports,9.0,,Credit Card,Failed
TXN-10503,ORD-50471,CUST-502,user_725@gmail.com,2026-07-26 11:32:40,PROD-3408,Books,5.0,194.13,Credit Card,Pending
TXN-10504,ORD-50504,CUST-276,user_292@company.org,2026-07-25 15:00:27,PROD-4520,Books,2.0,496.3,PayPal,Completed
TXN-10505,ORD-50505,CUST-844,user_719@yahoo.com,2026-07-25 15:14:50,PROD-9446,Electronics,7.0,328.64,PayPal,Pending
TXN-10506,ORD-50506,CUST-740,user_678@company.org,2026-07-28 04:31:43,PROD-3047,Electronics,-4.0,123.53,Credit Card,Pending
TXN-10507,ORD-50507,CUST-646,user_349@outlook.com,2026-07-29 21:35:08,PROD-8801,Home & Kitchen,5.0,259.8,UPI,Pending
TXN-10508,ORD-50508,CUST-934,user_946@yahoo.com,2026-07-31 20:46:41,PROD-3786,Books,,489.26,Credit Card,Failed
TXN-10509,ORD-50509,CUST-606,user_241@outlook.com,2026-07-30 20:03:02,PROD-2797,Home & Kitchen,,234.07,UPI,Completed
TXN-10510,ORD-50510,CUST-718,user_361@gmail.com,2026-07-31 08:59:59,PROD-6900,Home & Kitchen,,299.58,Debit Card,Failed
TXN-10511,ORD-50511,CUST-756,user_854@yahoo.com,2026-07-31 06:55:34,PROD-2593,Electronics,7.0,61.66,Debit Card,Failed
TXN-10512,ORD-50512,CUST-262,user_993@outlook.com,2026-07-29 04:30:50,PROD-5078,Sports,3.0,413.75,Debit Card,Failed
TXN-10513,ORD-50513,CUST-615,user_754@yahoo.com,2026-07-26 19:18:45,PROD-1473,Apparel,1.0,0.0,UPI,Completed
TXN-10514,ORD-50514,CUST-503,user_827@company.org,2026-07-26 01:35:24,PROD-2940,Apparel,6.0,116.3,PayPal,Pending
TXN-10515,ORD-50515,CUST-689,user_745@gmail.com,2026-07-28 12:21:51,PROD-1808,Apparel,1.0,413.38,PayPal,Pending
TXN-10516,ORD-50516,CUST-341,user_227@company.org,2026-07-28 16:31:54,PROD-3454,Beauty,0.0,186.82,UPI,Pending
TXN-10517,ORD-50517,CUST-603,user_798@yahoo.com,2026-07-25 13:08:00,PROD-8454,Sports,4.0,223.43,Credit Card,Completed
TXN-10518,ORD-50518,CUST-474,user_212@company.org,2026-07-25 21:22:22,PROD-9742,Home & Kitchen,9.0,175.16,UPI,Completed
TXN-10519,ORD-50519,CUST-302,user_956@outlook.com,2026-07-28 03:38:40,PROD-1175,Home & Kitchen,8.0,,Credit Card,Completed
TXN-10520,ORD-50520,CUST-135,user_278@gmail.com,2026-07-30 06:15:59,PROD-3539,Books,2.0,269.87,Debit Card,Failed
TXN-10521,ORD-50521,CUST-715,user_465@gmail.com,2026-07-25 15:48:17,PROD-5021,Sports,7.0,467.62,Credit Card,Completed
TXN-10522,ORD-50522,CUST-598,user_418@gmail,2026-07-25 15:46:05,PROD-1655,Electronics,2.0,435.94,UPI,Failed
TXN-10523,ORD-50523,CUST-195,user_472@company.org,2026-07-26 12:25:36,PROD-4806,Electronics,4.0,275.29,PayPal,Pending
TXN-10524,ORD-50524,CUST-492,user_386@gmail.com,2026-07-26 06:14:57,PROD-1263,Electronics,8.0,21.57,Debit Card,Pending
TXN-10525,ORD-50525,CUST-661,user_983@yahoo.com,2026-07-26 21:08:45,PROD-8503,Apparel,7.0,14.64,Credit Card,Pending
TXN-10526,ORD-50526,CUST-994,user_100@gmail,2026-07-27 03:36:03,PROD-9855,Sports,3.0,100.53,Debit Card,Completed
TXN-10527,ORD-50527,CUST-423,user_290@yahoo.com,2026-07-30 21:33:19,PROD-9346,Sports,0.0,239.02,UPI,Completed
TXN-10528,ORD-50528,CUST-120,user_459@outlook.com,2026-07-27 05:02:23,PROD-5591,Apparel,1.0,474.13,Credit Card,Failed
TXN-10529,ORD-50529,CUST-998,user_260gmail.com,2026-07-28 23:52:16,PROD-8206,Apparel,4.0,482.26,PayPal,Pending
TXN-10530,ORD-50530,CUST-934,user_481@yahoo.com,2026-07-29 10:31:18,PROD-6427,Beauty,5.0,311.42,PayPal,Pending
TXN-10531,ORD-50531,CUST-945,user_252@outlook.com,2026-07-26 23:12:20,PROD-7956,Beauty,4.0,416.83,Debit Card,Failed
TXN-10532,ORD-50532,CUST-541,user_180@gmail.com,2026-07-25 17:10:25,PROD-3102,Electronics,5.0,58.08,Debit Card,Completed
TXN-10533,ORD-50533,CUST-979,user_100@gmail.com,2026-07-26 07:56:53,PROD-5975,Sports,7.0,246.44,UPI,Completed
TXN-10534,ORD-50534,CUST-870,user_230@company.org,2026-07-29 09:13:59,PROD-1379,Apparel,3.0,364.43,PayPal,Completed
TXN-10535,ORD-50438,CUST-603,user_622@gmail.com,2026-07-26 22:11:06,PROD-5757,Books,10.0,38.23,UPI,Failed
TXN-10536,ORD-50536,CUST-720,user_113@gmail.com,2026-07-30 03:55:30,PROD-4204,Electronics,5.0,494.61,PayPal,Failed
TXN-10537,ORD-50537,CUST-611,user_802@gmail.com,2026-07-30 22:47:30,PROD-4356,Apparel,4.0,189.27,PayPal,Failed
TXN-10538,ORD-50538,,user_106@company.org,2026-07-30 13:35:51,PROD-3238,Books,2.0,253.32,Debit Card,Pending
TXN-10539,ORD-50539,CUST-399,user_802@yahoo.com,2026-07-30 15:17:51,PROD-3602,Sports,3.0,371.33,UPI,Pending
TXN-10540,ORD-50540,CUST-394,user_252@yahoo.com,2026-07-31 02:18:07,PROD-2233,Beauty,2.0,0.0,PayPal,Completed
TXN-10541,ORD-50541,CUST-449,user_928@outlook.com,2026-07-27 16:21:55,PROD-7511,Electronics,1.0,111.72,UPI,Completed
TXN-10542,ORD-50542,CUST-974,user_964@company.org,2026-07-26 05:41:31,PROD-8607,Beauty,2.0,463.96,PayPal,Completed
TXN-10543,ORD-50543,CUST-799,user_239@company.org,2026-07-29 00:34:24,PROD-9737,Home & Kitchen,4.0,356.75,Credit Card,Pending
TXN-10544,ORD-50544,CUST-615,user_900@gmail.com,2026-07-31 09:05:56,PROD-6547,Sports,7.0,156.91,Debit Card,Pending
TXN-10545,ORD-50545,CUST-183,user_187@yahoo.com,2026-07-31 17:52:32,PROD-4411,Apparel,8.0,347.23,Debit Card,Completed
TXN-10546,ORD-50546,CUST-342,user_705@company.org,2026-07-28 17:23:32,PROD-6099,Electronics,2.0,234.78,Debit Card,Completed
TXN-10547,ORD-50547,CUST-958,user_231@gmail.com,2026-07-31 10:33:57,PROD-4548,Beauty,1.0,166.42,UPI,Failed
TXN-10548,ORD-50548,CUST-456,user_214@yahoo.com,2026-08-01 07:33:50,PROD-8800,Beauty,9.0,-46.01,UPI,Completed
TXN-10549,ORD-50549,CUST-330,user_980@gmail.com,2026-07-29 11:32:34,PROD-1465,Sports,9.0,-143.47,PayPal,Completed
TXN-10550,ORD-50550,CUST-595,user_231@company.org,2026-07-27 18:04:18,PROD-2543,Sports,8.0,403.96,Credit Card,Completed
TXN-10551,ORD-50551,CUST-315,user_325@outlook.com,2026-07-28 19:29:16,PROD-3585,Electronics,9.0,178.18,PayPal,Completed
TXN-10552,ORD-50552,CUST-189,user_666@gmail,2026-07-30 17:24:55,PROD-8556,Sports,10.0,285.09,Credit Card,Completed
TXN-10553,ORD-50553,CUST-363,user_627gmail.com,2026-07-27 01:53:56,PROD-7140,Home & Kitchen,10.0,495.0,UPI,Failed
TXN-10554,ORD-50554,CUST-581,user_915@yahoo.com,2026-07-30 18:32:40,PROD-5570,Home & Kitchen,6.0,216.7,PayPal,Pending
TXN-10555,ORD-50555,CUST-410,user_936@outlook.com,2026-07-30 14:16:08,PROD-1965,Electronics,3.0,217.33,PayPal,Completed
TXN-10556,ORD-50556,CUST-436,user_513@outlook.com,2026-07-27 21:15:45,PROD-4884,Beauty,-5.0,237.27,Credit Card,Completed
TXN-10557,ORD-50557,CUST-650,user_781@outlook.com,2026-07-30 06:50:01,PROD-1715,Apparel,7.0,428.55,UPI,Completed
TXN-10558,ORD-50558,CUST-955,user_874@company.org,2026-09-11 16:25:04,PROD-9368,Sports,2.0,252.18,PayPal,Failed
TXN-10559,ORD-50559,CUST-389,user_135@yahoo.com,2026-07-27 18:39:57,PROD-7958,Apparel,5.0,274.46,Debit Card,Failed
TXN-10560,ORD-50560,CUST-166,user_799@outlook.com,2026-07-27 19:36:37,PROD-8340,Apparel,1.0,469.38,Debit Card,Completed
TXN-10561,ORD-50561,CUST-389,user_306gmail.com,2026-07-26 12:40:56,PROD-5708,Home & Kitchen,5.0,453.6,Credit Card,Pending
TXN-10562,ORD-50562,CUST-409,user_974@company.org,2026-07-31 08:38:29,PROD-4209,Beauty,10.0,321.95,UPI,Failed
TXN-10563,ORD-50563,CUST-495,user_878@company.org,2026-07-26 07:38:57,PROD-9666,Sports,9.0,319.5,PayPal,Pending
TXN-10564,ORD-50564,CUST-822,user_278@outlook.com,2026-07-31 12:03:52,PROD-8161,Beauty,3.0,400.66,UPI,Completed
TXN-10565,ORD-50565,CUST-941,user_825@company.org,2026-07-25 11:36:42,PROD-9022,Electronics,2.0,438.71,UPI,Pending
TXN-10566,ORD-50566,CUST-852,user_144@outlook.com,2026-07-27 09:53:45,PROD-7479,Books,1.0,368.09,PayPal,Completed
TXN-10567,ORD-50567,CUST-913,user_165@outlook.com,2026-08-01 02:43:23,PROD-4076,Apparel,9.0,422.36,Debit Card,Pending
TXN-10568,ORD-50568,CUST-343,user_151@outlook.com,2026-08-01 03:16:58,PROD-8976,Apparel,,322.97,PayPal,Completed
TXN-10569,ORD-50569,CUST-372,user_197@gmail.com,2026-07-31 14:16:37,PROD-5506,Sports,9.0,32.4,UPI,Failed
TXN-10570,ORD-50570,CUST-270,user_827@company.org,2026-07-27 17:35:20,PROD-4967,Home & Kitchen,3.0,472.61,Credit Card,Completed
TXN-10571,ORD-50571,CUST-528,user_111@yahoo.com,2026-07-27 15:16:02,PROD-4752,Electronics,-3.0,349.27,Credit Card,Failed
TXN-10572,ORD-50572,CUST-851,user_757@yahoo.com,2026-07-26 11:33:12,PROD-2595,Apparel,2.0,8.41,UPI,Failed
TXN-10573,ORD-50573,CUST-682,user_668@yahoo.com,2026-07-31 21:44:01,PROD-1300,Home & Kitchen,10.0,399.52,PayPal,Failed
TXN-10574,ORD-50574,CUST-419,user_860@outlook.com,2026-07-27 21:54:22,PROD-3815,Electronics,8.0,230.24,Debit Card,Completed
TXN-10575,ORD-50575,CUST-691,user_104@company.org,2026-07-30 11:11:13,PROD-4457,Books,2.0,401.48,PayPal,Completed
TXN-10576,ORD-50576,CUST-325,user_878@gmail.com,2026-07-28 16:00:05,PROD-9940,Electronics,6.0,102.43,UPI,Pending
TXN-10577,ORD-50577,CUST-837,user_635@outlook.com,2026-07-29 22:05:09,PROD-1882,Beauty,9.0,186.99,Debit Card,Completed
TXN-10578,ORD-50578,CUST-830,user_765@yahoo.com,2026-07-31 16:53:50,PROD-2586,Books,9.0,138.88,Debit Card,Pending
TXN-10579,ORD-50579,CUST-254,user_477@company.org,2026-07-28 02:02:42,PROD-5554,Sports,8.0,274.41,Credit Card,Completed
TXN-10580,ORD-50580,CUST-451,user_343@yahoo.com,2026-08-01 07:55:02,PROD-8497,Electronics,4.0,159.55,UPI,Completed
TXN-10581,ORD-50581,CUST-817,user_971@outlook.com,2026-07-31 06:17:13,PROD-1621,Home & Kitchen,6.0,200.2,PayPal,Failed
